sample_id,dataset,subdataset,label,source_file,n_wavelengths,nm_400,nm_410,nm_420,nm_430,nm_440,nm_450,nm_460,nm_470,nm_480,nm_490,nm_500,nm_510,nm_520,nm_530,nm_540,nm_550,nm_560,nm_570,nm_580,nm_590,nm_600,nm_610,nm_620,nm_630,nm_640,nm_650,nm_660,nm_670,nm_680,nm_690,nm_700
agfa_it872__agfa_it872__0001,agfa_it872,agfa_it872,A1,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.02,7.77,7.95,7.65,7.56,7.44,7.31,7.36,7.49,7.53,7.33,6.99,6.63,6.23,6.32,6.96,7.37,8.08,8.96,9.5,9.43,8.9,8.25,7.77,7.42,7.23,7.34,7.73,8.41,9.59,11.43
agfa_it872__agfa_it872__0002,agfa_it872,agfa_it872,A2,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.99,7.66,7.72,7.34,7.22,6.99,6.77,6.71,6.64,6.5,6.24,5.95,5.69,5.4,5.56,6.2,6.57,7.33,8.57,9.85,10.64,10.73,10.41,10.08,9.8,9.63,9.78,10.3,11.19,12.78,15.05
agfa_it872__agfa_it872__0003,agfa_it872,agfa_it872,A3,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.13,7.83,7.83,7.39,7.21,6.95,6.64,6.42,6.17,5.92,5.6,5.33,5.18,5.03,5.24,5.78,6.04,6.74,8.22,10.36,12.51,14.13,14.98,15.29,15.49,15.72,16.16,17,18.34,20.43,23.28
agfa_it872__agfa_it872__0004,agfa_it872,agfa_it872,A4,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.28,8.05,8.13,7.64,7.48,7.23,6.86,6.6,6.34,6.03,5.6,5.32,5.2,5.01,5.24,5.79,5.97,6.81,8.63,11.22,13.96,16.26,17.74,18.55,19.11,19.55,20.16,21.27,22.84,25.08,28.06
agfa_it872__agfa_it872__0005,agfa_it872,agfa_it872,A5,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.63,12.09,14.14,14.02,14.16,14.19,14.25,14.53,14.81,14.88,14.48,13.61,12.6,11.72,11.6,12.69,14.16,16.35,18.9,20.87,21.63,21.23,20.36,19.52,18.79,18.4,18.53,19.18,20.46,22.58,25.47
agfa_it872__agfa_it872__0006,agfa_it872,agfa_it872,A6,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.84,11.93,13.48,13.11,13.02,12.92,12.8,12.86,12.87,12.68,12.09,11.22,10.37,9.62,9.61,10.81,12.4,15.02,18.57,22.12,24.71,26.03,26.39,26.28,26.11,26.09,26.46,27.42,28.95,31.29,34.41
agfa_it872__agfa_it872__0007,agfa_it872,agfa_it872,A7,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.8,11.9,13.32,12.75,12.63,12.42,12.14,11.93,11.61,11.06,10.16,9.12,8.32,7.72,7.77,8.91,10.36,13.05,17.29,22.32,26.87,30.46,32.9,34.41,35.53,36.42,37.37,38.84,40.88,43.51,46.68
agfa_it872__agfa_it872__0008,agfa_it872,agfa_it872,A8,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.77,11.6,12.76,12.08,11.92,11.6,11.16,10.8,10.3,9.63,8.66,7.7,7.1,6.63,6.71,7.76,8.93,11.47,16.01,21.98,28.4,34.87,40.53,45.14,49.25,52.8,55.8,58.67,61.49,64.21,66.91
agfa_it872__agfa_it872__0009,agfa_it872,agfa_it872,A9,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.66,25.44,36.03,38.55,39.36,39.42,39.52,39.81,40.03,40.04,39.45,38.42,37.5,36.67,36.23,37.32,39.07,41.47,44.09,45.98,46.56,45.99,44.98,44.05,43.42,43.27,43.54,44.42,46.07,48.55,51.54
agfa_it872__agfa_it872__0010,agfa_it872,agfa_it872,A10,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.79,26.51,37.64,40.1,40.78,40.71,40.75,41.01,41.2,41.13,40.48,39.33,38.26,37.28,37.02,38.65,40.81,43.9,47.4,50.17,51.5,51.46,50.76,50.03,49.6,49.59,49.96,50.89,52.61,55.05,57.94
agfa_it872__agfa_it872__0011,agfa_it872,agfa_it872,A11,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.81,26.57,37.54,39.54,39.98,39.79,39.56,39.6,39.56,39.27,38.35,36.95,35.71,34.67,34.52,36.58,39.41,43.55,48.68,53.58,57.11,59.12,60.08,60.75,61.52,62.44,63.43,64.71,66.38,68.33,70.64
agfa_it872__agfa_it872__0012,agfa_it872,agfa_it872,A12,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.82,25.71,35.86,37.45,37.67,37.28,36.95,36.85,36.71,36.31,35.36,33.94,32.69,31.69,31.57,33.66,36.75,41.33,47.34,53.53,58.73,62.71,65.53,67.79,70.18,72.42,74.32,76.08,77.62,78.95,80.21
agfa_it872__agfa_it872__0013,agfa_it872,agfa_it872,A13,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.36,40.97,68.28,78.52,80.59,79.68,78.62,77.37,75.81,74.37,72.8,71.96,72.92,74.39,74.69,74.87,74.47,74.44,75.13,76,76.39,76.17,75.81,75.95,76.78,78,79.22,80.49,81.68,82.82,83.89
agfa_it872__agfa_it872__0014,agfa_it872,agfa_it872,A14,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.68,42.75,71.78,82.74,84.79,83.73,82.51,81.03,79.28,77.68,75.98,75.13,76.32,78.01,78.5,78.95,78.37,78.13,78.68,79.44,79.86,79.61,79.25,79.6,80.67,82.15,83.59,84.87,85.95,86.75,87.38
agfa_it872__agfa_it872__0015,agfa_it872,agfa_it872,A15,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.7,41.21,68.06,77.78,79.44,78.46,77.52,76.61,75.55,74.76,73.87,73.71,75.31,77.31,78.15,78.66,78.14,77.83,78.3,79.04,79.42,79.15,78.82,79.08,80.19,81.69,83.02,84.3,85.41,86.26,86.79
agfa_it872__agfa_it872__0016,agfa_it872,agfa_it872,A16,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.69,41.6,68.72,78.51,80.35,79.47,78.69,77.84,76.75,75.87,74.9,74.65,76.13,77.88,78.58,79.11,78.41,77.97,78.22,78.64,78.66,78.02,77.38,77.33,78.05,79.28,80.48,81.67,82.82,83.95,84.96
agfa_it872__agfa_it872__0017,agfa_it872,agfa_it872,A17,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.7,41.58,68.66,78.36,80.05,79.08,78.2,77.26,76.19,75.35,74.42,74.22,75.79,77.69,78.49,79.13,78.67,78.46,78.97,79.77,80.21,79.95,79.63,79.92,81.01,82.51,83.88,85.2,86.23,87.06,87.69
agfa_it872__agfa_it872__0018,agfa_it872,agfa_it872,A18,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.48,40.85,67.65,77.48,79.33,78.45,77.55,76.74,75.77,74.98,74.07,73.86,75.4,77.32,78,78.41,77.73,77.21,77.39,77.79,77.8,77.17,76.47,76.43,77.17,78.34,79.52,80.75,81.9,82.94,83.95
agfa_it872__agfa_it872__0019,agfa_it872,agfa_it872,A19,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.5,41.56,69.44,79.96,82.06,81.23,80.24,79.03,77.48,76.14,74.69,74.01,75.17,76.71,77.1,77.35,76.67,76.15,76.33,76.73,76.74,76.11,75.45,75.37,76.06,77.23,78.36,79.52,80.71,81.79,82.78
agfa_it872__agfa_it872__0020,agfa_it872,agfa_it872,A20,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.57,6.79,6.71,6.47,6.29,6.04,5.83,5.74,5.68,5.64,5.49,5.37,5.24,5.04,5.27,5.71,5.78,5.96,6.2,6.31,6.2,5.86,5.5,5.29,5.2,5.19,5.28,5.48,5.85,6.65,7.92
agfa_it872__agfa_it872__0021,agfa_it872,agfa_it872,A21,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.66,7.06,7.01,6.62,6.37,6.08,5.83,5.72,5.66,5.57,5.43,5.29,5.18,5,5.2,5.77,6.11,7.04,8.83,11.2,13.49,15.18,16.04,16.39,16.55,16.74,17.21,18.11,19.49,21.62,24.55
agfa_it872__agfa_it872__0022,agfa_it872,agfa_it872,A22,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.66,7.17,7.09,6.57,6.37,6.08,5.79,5.67,5.6,5.54,5.4,5.25,5.11,4.93,5.15,5.75,6.27,7.53,10.2,14.23,18.86,23.47,27.17,29.86,32.04,33.81,35.41,37.35,39.64,42.44,45.75
agfa_it872__agfa_it872__0023,agfa_it872,agfa_it872,B1,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.65,7.23,7.3,6.99,6.86,6.67,6.54,6.66,6.87,7.09,7.11,6.97,6.67,6.25,6.32,6.93,7.38,8.04,8.77,9.16,8.98,8.33,7.66,7.19,6.86,6.69,6.76,7.11,7.76,8.92,10.66
agfa_it872__agfa_it872__0024,agfa_it872,agfa_it872,B2,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.56,6.93,6.89,6.54,6.36,6.1,5.89,5.87,5.96,6.14,6.17,6.1,5.96,5.69,5.86,6.46,6.94,7.82,8.99,10,10.39,10.12,9.6,9.13,8.74,8.53,8.69,9.18,9.99,11.38,13.46
agfa_it872__agfa_it872__0025,agfa_it872,agfa_it872,B3,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.86,7.22,7.13,6.78,6.57,6.27,6.02,5.97,6.04,6.18,6.15,6.07,5.97,5.71,5.88,6.6,7.18,8.31,10.11,12.08,13.48,14.01,13.97,13.69,13.42,13.31,13.52,14.16,15.33,17.23,19.86
agfa_it872__agfa_it872__0026,agfa_it872,agfa_it872,B4,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.85,7.24,7.19,6.81,6.6,6.28,6.06,6,6.03,6.16,6.14,6.02,5.87,5.64,5.85,6.56,7.13,8.26,10.1,12.22,13.77,14.44,14.53,14.33,14.13,14.07,14.3,15.01,16.24,18.09,20.71
agfa_it872__agfa_it872__0027,agfa_it872,agfa_it872,B5,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.24,10.69,11.87,11.56,11.45,11.33,11.4,11.85,12.45,12.98,13.17,12.93,12.36,11.67,11.67,12.78,14.25,16.43,18.95,20.88,21.62,21.3,20.47,19.61,18.94,18.58,18.71,19.37,20.64,22.73,25.59
agfa_it872__agfa_it872__0028,agfa_it872,agfa_it872,B6,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.87,9.56,10.15,9.63,9.38,9.19,9.13,9.46,9.99,10.59,10.83,10.7,10.36,9.88,10.03,11.28,12.92,15.57,19.03,22.36,24.64,25.66,25.84,25.62,25.33,25.27,25.61,26.46,28,30.38,33.43
agfa_it872__agfa_it872__0029,agfa_it872,agfa_it872,B7,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.5,8.49,8.6,7.98,7.7,7.42,7.28,7.43,7.82,8.3,8.58,8.61,8.44,8.08,8.32,9.52,11.08,13.86,18.02,22.76,27,30.28,32.4,33.64,34.57,35.37,36.31,37.71,39.61,42.2,45.32
agfa_it872__agfa_it872__0030,agfa_it872,agfa_it872,B8,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.2,7.93,7.86,7.29,7.01,6.7,6.47,6.54,6.79,7.16,7.34,7.36,7.24,6.97,7.23,8.33,9.72,12.43,16.93,22.59,28.48,34.16,38.84,42.46,45.63,48.28,50.54,52.96,55.49,58.14,60.96
agfa_it872__agfa_it872__0031,agfa_it872,agfa_it872,B9,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.68,25.72,36.34,38.72,39.44,39.54,39.76,40.33,40.94,41.38,41.27,40.59,39.91,39.19,38.93,40.27,41.89,44.17,46.62,48.22,48.43,47.4,46.03,44.88,44.1,43.74,43.88,44.75,46.48,48.92,51.88
agfa_it872__agfa_it872__0032,agfa_it872,agfa_it872,B10,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.59,24.38,33.61,35.35,35.75,35.69,35.85,36.4,37.02,37.57,37.63,37.14,36.55,35.92,35.82,37.36,39.45,42.36,45.71,48.36,49.6,49.5,48.81,48.17,47.76,47.69,48.05,49.03,50.71,53.06,55.84
agfa_it872__agfa_it872__0033,agfa_it872,agfa_it872,B11,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.31,23.92,32.62,33.78,33.88,33.69,33.82,34.4,35.22,35.98,36.24,35.94,35.49,34.93,35.05,37.11,39.87,43.75,48.55,53,55.97,57.47,58.15,58.47,58.89,59.56,60.38,61.67,63.34,65.43,67.8
agfa_it872__agfa_it872__0034,agfa_it872,agfa_it872,B12,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.25,23.07,30.82,31.47,31.33,31.04,31.16,31.88,32.86,33.83,34.37,34.34,34.05,33.58,33.91,36.32,39.47,44.16,50.24,56.3,61.16,64.71,67.13,68.99,70.98,72.9,74.59,76.28,77.85,79.39,80.89
agfa_it872__agfa_it872__0035,agfa_it872,agfa_it872,B13,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.52,39.7,65.67,76.4,79.64,79.83,79.5,78.6,77.09,75.52,73.75,72.62,73.1,73.95,73.37,72.19,70.16,68.17,66.4,64.64,62.6,60.07,57.85,56.36,55.51,55.29,55.56,56.43,57.97,60.24,62.72
agfa_it872__agfa_it872__0036,agfa_it872,agfa_it872,B14,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.84,42.79,71.08,81.41,83.7,82.77,81.12,78.79,75.79,72.73,69.45,66.73,65.68,65.27,64.99,66.38,67.7,69.89,72.99,76.02,78.19,79.31,79.89,80.76,82.32,84.09,85.67,87.07,88.18,89.09,89.69
agfa_it872__agfa_it872__0037,agfa_it872,agfa_it872,B15,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.55,36.26,56.5,62.4,63,62.18,62.06,62.58,63.52,64.9,66.37,68.33,71.34,74.33,76.12,77.24,77.19,77.25,77.87,78.73,79.24,79.03,78.72,79.07,80.2,81.64,83.03,84.38,85.48,86.31,86.88
agfa_it872__agfa_it872__0038,agfa_it872,agfa_it872,B16,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.16,34.24,52.72,58.5,60.01,59.92,59.96,60.1,60.1,60.05,59.58,59.06,59.11,59.1,58.94,59.78,60.18,60.9,61.81,62.14,61.54,60.05,58.4,57.25,56.67,56.54,56.89,57.8,59.39,61.61,64.22
agfa_it872__agfa_it872__0039,agfa_it872,agfa_it872,B17,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.45,35.73,55.17,60.62,61.4,60.72,60.3,60.19,60.13,60.14,59.86,59.64,60.17,60.82,61.29,62.92,64.56,66.98,70.2,73.34,75.57,76.76,77.47,78.38,79.86,81.63,83.21,84.6,85.75,86.61,87.27
agfa_it872__agfa_it872__0040,agfa_it872,agfa_it872,B18,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.13,34.5,53.48,59.46,60.77,60.67,60.91,61.58,62.49,63.68,64.83,66.22,68.38,70.38,71.03,70.83,69.56,68.23,67.11,65.93,64.35,62.24,60.32,59.02,58.43,58.45,58.82,59.71,61.18,63.31,65.68
agfa_it872__agfa_it872__0041,agfa_it872,agfa_it872,B19,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.51,39.46,64.52,74.34,77.56,77.89,77.1,75.46,72.87,70.01,66.75,63.93,62.52,61.55,60.58,60.97,61.07,61.59,62.31,62.48,61.8,60.21,58.5,57.25,56.62,56.54,56.84,57.7,59.27,61.56,64.16
agfa_it872__agfa_it872__0042,agfa_it872,agfa_it872,B20,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.35,6.75,6.71,6.39,6.19,5.94,5.7,5.66,5.62,5.63,5.54,5.4,5.24,5.02,5.22,5.8,6.1,6.76,7.81,8.85,9.4,9.32,8.93,8.59,8.28,8.11,8.32,8.78,9.52,10.88,12.99
agfa_it872__agfa_it872__0043,agfa_it872,agfa_it872,B21,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.6,7.04,6.97,6.56,6.3,5.99,5.73,5.62,5.57,5.56,5.38,5.21,5.12,4.94,5.12,5.77,6.27,7.49,9.98,13.57,17.48,21.03,23.7,25.44,26.71,27.77,28.91,30.43,32.35,34.92,38.16
agfa_it872__agfa_it872__0044,agfa_it872,agfa_it872,B22,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.39,16.74,20.98,21.09,21.02,20.89,21,21.5,22.17,22.76,22.96,22.61,22.03,21.41,21.34,22.76,25.07,28.5,32.81,36.9,39.8,41.4,41.94,42.09,42.25,42.52,43.1,44.27,46.06,48.5,51.5
agfa_it872__agfa_it872__0045,agfa_it872,agfa_it872,C1,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.76,7.63,7.9,7.65,7.53,7.37,7.33,7.65,8.11,8.61,8.87,8.77,8.39,7.9,7.88,8.51,9.14,9.97,10.69,10.9,10.45,9.56,8.69,8.03,7.56,7.34,7.43,7.84,8.56,9.78,11.66
agfa_it872__agfa_it872__0046,agfa_it872,agfa_it872,C2,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.42,6.95,6.98,6.6,6.42,6.19,6.04,6.18,6.57,7.12,7.59,7.83,7.73,7.36,7.46,8.21,8.89,9.88,10.84,11.32,11.1,10.3,9.4,8.75,8.36,8.12,8.16,8.59,9.36,10.68,12.7
agfa_it872__agfa_it872__0047,agfa_it872,agfa_it872,C3,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.72,7.16,7.14,6.77,6.54,6.27,6.1,6.21,6.61,7.19,7.76,8.14,8.17,7.9,8.05,8.88,9.73,10.9,12.13,12.9,12.86,12.14,11.24,10.57,10.01,9.7,9.88,10.34,11.15,12.71,14.99
agfa_it872__agfa_it872__0048,agfa_it872,agfa_it872,C4,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.66,7.11,7.03,6.69,6.49,6.2,6.02,6.14,6.52,7.13,7.68,8.04,8.08,7.79,7.96,8.82,9.64,10.86,12.16,13.01,13.02,12.33,11.45,10.76,10.23,9.97,10.07,10.52,11.44,13,15.21
agfa_it872__agfa_it872__0049,agfa_it872,agfa_it872,C5,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.82,12.75,15.05,14.82,14.7,14.61,14.91,15.78,17.09,18.6,19.92,20.7,20.87,20.65,20.76,21.97,23.77,26.1,28.51,30.13,30.38,29.47,28.24,27.12,26.22,25.74,25.83,26.59,28.01,30.25,33.27
agfa_it872__agfa_it872__0050,agfa_it872,agfa_it872,C6,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.1,10.38,11.28,10.65,10.29,10.1,10.27,11.13,12.65,14.71,16.94,18.86,20.06,20.56,21.4,23.39,25.84,29.19,33.01,36.11,37.73,37.98,37.49,36.8,36.3,36.08,36.32,37.27,38.96,41.42,44.55
agfa_it872__agfa_it872__0051,agfa_it872,agfa_it872,C7,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.1,7.91,7.88,7.31,7.04,6.71,6.63,7.05,8.1,9.92,12.37,15.03,17.18,18.5,19.99,22.42,25.24,29,33.46,37.51,40.18,41.5,41.91,41.94,41.98,42.18,42.77,43.93,45.7,48.09,51.05
agfa_it872__agfa_it872__0052,agfa_it872,agfa_it872,C8,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7,7.66,7.54,6.99,6.74,6.4,6.25,6.59,7.55,9.29,11.77,14.63,17.08,18.7,20.51,23.21,26.33,30.63,35.95,41.16,45.18,48.02,49.87,51.02,52.09,53.19,54.35,55.89,57.78,59.99,62.42
agfa_it872__agfa_it872__0053,agfa_it872,agfa_it872,C9,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.85,26.9,38.33,40.95,41.57,41.6,41.95,42.8,43.83,44.84,45.44,45.51,45.49,45.26,45.28,46.71,48.11,50.08,52.21,53.47,53.48,52.31,50.8,49.61,48.87,48.54,48.71,49.65,51.35,53.77,56.7
agfa_it872__agfa_it872__0054,agfa_it872,agfa_it872,C10,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.67,25.27,35.09,36.81,37.04,36.94,37.28,38.28,39.73,41.32,42.6,43.37,43.92,44.14,44.58,46.4,48.31,50.92,53.91,56.16,57.08,56.74,55.86,55.15,54.85,54.9,55.29,56.32,58.03,60.33,62.93
