x,y,Y,X,Z,L,a,b,C,h
0.689337508575,0.310503725841,1,2.22006195484,0.000511316197,8.99144240437,28.5571277536,15.4800930247,32.4829620816,28.4609954658
0.12782470973,0.0574057152243,1,2.22668961149,14.1931787081,8.99144240437,28.6926062846,-104.165973535,108.045433489,285.400264271
0.693449675666,0.306407102953,1,2.26316449254,0.000467421867,8.99144240437,29.4334329107,15.4820154444,33.2568756068,27.7444155057
0.697354672093,0.302527463172,1,2.30509542764,0.000389600117,8.99144240437,30.2753054229,15.4854237677,34.0057710942,27.0891515752
0.700911151626,0.298996681884,1,2.34421046819,0.00030825255,8.99144240437,31.0514863026,15.4889865095,34.7001945915,26.5107672065
0.70414952305,0.295777876316,1,2.3806700211,0.000245456607,8.99144240437,31.7672359111,15.4917367544,35.3433329653,25.9968244288
0.707122848736,0.292818367339,1,2.41488556597,0.000200752178,8.99144240437,32.432315794,15.4936946536,35.9431451293,25.5349243352
0.130120532283,0.0537992965231,1,2.41862887979,15.1689747624,8.99144240437,32.5046960001,-107.466099921,112.274297567,286.828710213
0.709880226773,0.290070721067,1,2.44726604657,0.000169104141,8.99144240437,33.0559645632,15.4950807281,36.5074556765,25.11497321
0.712433331923,0.287524008657,1,2.47782206171,0.0001483682,8.99144240437,33.6394491023,15.4959888905,37.0369843211,24.733127928
0.714781616006,0.285179913364,1,2.50642342784,0.000134899509,8.99144240437,34.1812778199,15.4965787726,37.5300373975,24.3878535542
0.716934041773,0.283030716878,1,2.53306089771,0.00012451422,8.99144240437,34.6822074211,15.4970336123,37.9870183402,24.0765010091
0.718902136731,0.281065812976,1,2.55777153798,0.000114031274,8.99144240437,35.1437717472,15.497492729,38.4090741037,23.7962364003
0.72077713704,0.279195148187,1,2.58162486605,9.9266671e-05,8.99144240437,35.5865111548,15.4981393675,38.8148438104,23.533414657
0.722486976501,0.277491489015,1,2.60363652617,7.7604125e-05,8.99144240437,35.9926545124,15.4990881121,39.1879179232,23.2975857778
0.132212777985,0.0506371285457,1,2.61098489946,16.1373702842,8.99144240437,36.1277316107,-110.604074576,116.354949633,288.089116605
0.723982450344,0.27600397872,1,2.62308700658,4.9169349e-05,8.99144240437,36.3496400622,15.5003334568,39.5165366641,23.094529394
0.725283759731,0.274710373184,1,2.64017609282,2.1357347e-05,8.99144240437,36.6618321171,15.5015515262,39.804372045,22.9198729701
0.726481257482,0.273517413647,1,2.65606949041,4.858453e-06,8.99144240437,36.950973956,15.5022741207,40.0711240073,22.7598167713
0.727561064366,0.272438935634,1,2.67054730144,0,8.99144240437,37.213360407,15.5024869041,40.3132892852,22.6158242775
0.728518230583,0.271481769417,1,2.68348858985,0,8.99144240437,37.4470984179,15.5024869041,40.5291534593,22.4887557674
0.729370703784,0.270629296216,1,2.6950914553,0,8.99144240437,37.6560245429,15.5024869041,40.7222701306,22.376316626
0.730105618664,0.269894381336,1,2.70515308637,0,8.99144240437,37.8367136315,15.5024869041,40.8894118158,22.2799307733
